REGION,COLONY,COLONY_IMAGES,HERO,ASCENTION_QUEST_NAME,RECOMMENDED_LEVEL,CHAPTER,POST_GAME_QUEST,HOW_TO_ACCEPT_QUEST,QUEST,HERO_IMAGES,HERO_INFO,ASCENTION_PRE_REQUISIT_HEADER,ASCENTION_PRE_REQUISIT_VALUE,HERO_ASCENTION
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 70,Chapter 7,NULL,"You must have completed The New Inspector, A Dark Cloud, and Missing in Action Standard Quests first. After finishing A Dark Cloud, you will receive a piece of info labeled ""Rumblings at the Fort."" You need to gain the second piece of info by gathering info at Keves Castle at noon. Once you have both pieces of information about ""Rumblings at the Fort,"" Discuss It at a Rest Stop.",The True Inspector,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Quest Giver,N/A,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 70,Chapter 7,NULL,"You must have completed The New Inspector, A Dark Cloud, and Missing in Action Standard Quests first. After finishing A Dark Cloud, you will receive a piece of info labeled ""Rumblings at the Fort."" You need to gain the second piece of info by gathering info at Keves Castle at noon. Once you have both pieces of information about ""Rumblings at the Fort,"" Discuss It at a Rest Stop.",The True Inspector,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Chapter,Chapter 7,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 70,Chapter 7,NULL,"You must have completed The New Inspector, A Dark Cloud, and Missing in Action Standard Quests first. After finishing A Dark Cloud, you will receive a piece of info labeled ""Rumblings at the Fort."" You need to gain the second piece of info by gathering info at Keves Castle at noon. Once you have both pieces of information about ""Rumblings at the Fort,"" Discuss It at a Rest Stop.",The True Inspector,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,Recommended Level,60,
Keves Castle Region,Keves Castle,https://charalambosbucket1.s3.amazonaws.com/b916a0e979c65e51d59b1c9df3e80137.png,Noah,Ascension Quest: Side Story: Noah Walkthrough ,Lv. 70,Chapter 7,NULL,"You must have completed The New Inspector, A Dark Cloud, and Missing in Action Standard Quests first. After finishing A Dark Cloud, you will receive a piece of info labeled ""Rumblings at the Fort."" You need to gain the second piece of info by gathering info at Keves Castle at noon. Once you have both pieces of information about ""Rumblings at the Fort,"" Discuss It at a Rest Stop.",The True Inspector,https://charalambosbucket1.s3.amazonaws.com/72c9d76ee6357debb42e37c7cd1b0c61.png,Attacker,How to Unlock,Progress through Chapter 7,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/8c696719943dda32fb2c7b4fa661a892.png,Valdi,Chapter,Chapter 5,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/8c696719943dda32fb2c7b4fa661a892.png,Valdi,How to Unlock,Complete Phase 5 of building Dorrick (Repapa's item lists) and rank up the War Medic class to Rank 10.,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/8c696719943dda32fb2c7b4fa661a892.png,Valdi,Recommended Level,42,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/8c696719943dda32fb2c7b4fa661a892.png,Valdi,Quest Giver,Yuzet,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/7649d9e8aee9b57ea98c618d7f19d28f.png,WarMedic,Chapter,Chapter 5,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/7649d9e8aee9b57ea98c618d7f19d28f.png,WarMedic,How to Unlock,Complete Phase 5 of building Dorrick (Repapa's item lists) and rank up the War Medic class to Rank 10.,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/7649d9e8aee9b57ea98c618d7f19d28f.png,WarMedic,Recommended Level,42,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/7649d9e8aee9b57ea98c618d7f19d28f.png,WarMedic,Quest Giver,Yuzet,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Chapter,Chapter 5,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,How to Unlock,Complete Phase 5 of building Dorrick (Repapa's item lists) and rank up the War Medic class to Rank 10.,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Recommended Level,42,
Fornis Region,Colony 30,https://charalambosbucket1.s3.amazonaws.com/f9249b69464c476b5ef718b1b54db25c.png,Valdi,Ascension Quest: Im a Mechanic Walkthrough ,Lv. 21,Chapter 3,NULL,Only available after completing The Kind Right Hand Hero Quest. Gather Info at Colony 30 and Discuss it at a Rest Stop. You may have to finish several Standard Quests before you can Gather Info.,Serene Melody,https://charalambosbucket1.s3.amazonaws.com/ea1443be3a0f6ae962e745071f514434.png,Healer,Quest Giver,Yuzet,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/55faa97718a88808fa2355d7fcd07da7.png,Monica,Quest Giver,N/A,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/55faa97718a88808fa2355d7fcd07da7.png,Monica,Chapter,Chapter 7,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/55faa97718a88808fa2355d7fcd07da7.png,Monica,How to Unlock,Rank up the Lost Vanguard class to Rank 10.,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/55faa97718a88808fa2355d7fcd07da7.png,Monica,Recommended Level,59,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/493501213d3e91feea431eb1fb04da99.png,LostVanguard,Quest Giver,N/A,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/493501213d3e91feea431eb1fb04da99.png,LostVanguard,Chapter,Chapter 7,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/493501213d3e91feea431eb1fb04da99.png,LostVanguard,How to Unlock,Rank up the Lost Vanguard class to Rank 10.,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/493501213d3e91feea431eb1fb04da99.png,LostVanguard,Recommended Level,59,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Quest Giver,N/A,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Chapter,Chapter 7,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,How to Unlock,Rank up the Lost Vanguard class to Rank 10.,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Monica,Ascension Quest: Promise to the Future Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/a11c5d0173c7c5488a959308461039e5.png,Defender,Recommended Level,59,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Ghondor,Ascension Quest: Knowing Your Family Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/eaea5b1489cc4108a45f6dedbbca435e.png,Ghondor,Recommended Level,61,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Ghondor,Ascension Quest: Knowing Your Family Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/eaea5b1489cc4108a45f6dedbbca435e.png,Ghondor,Quest Giver,N/A,
City,City,https://charalambosbucket1.s3.amazonaws.com/95c8e2a3bf0af2522d81a91cb4e12b74.png,Ghondor,Ascension Quest: Knowing Your Family Walkthrough ,Lv. 45,Chapter 5,NULL,"This is the first Side Story you can unlock in the game. Gather Info around The City, specifically overhear a conversation about Fortune Clovers. Discuss it at a Rest Stop and a cutscene will play.",Side Story: Eunie,https://charalambosbucket1.s3.amazonaws.com/eaea5b1489cc4108a45f6dedbbca435e.png,Ghondor,Chapter,Chapter 7,
